,lat,lon,zip
873,33.015927,-117.243517,92091
874,32.724103,-117.170912,92101
875,32.716222,-117.11705,92102
876,32.749434,-117.150636,92103
877,32.741501,-117.127948,92104
878,32.737832,-117.09267,92105
879,32.710818,-117.237613,92106
880,32.739055,-117.245404,92107
881,32.774046,-117.142454,92108
882,32.786772,-117.234207,92109
883,32.765244,-117.200391,92110
884,32.806476,-117.168879,92111
885,32.696716,-117.117881,92113
886,32.707756,-117.055095,92114
887,32.764998,-117.073641,92115
888,32.764971,-117.123146,92116
889,32.824572,-117.199518,92117
890,32.699235,-117.209642,92118
891,32.817888,-117.031956,92119
892,32.794714,-117.071764,92120
893,32.899592,-117.201203,92121
894,32.861727,-117.171224,92122
895,32.806794,-117.13493,92123
896,32.823766,-117.092378,92124
897,32.908466,-117.141393,92126
898,33.011807,-117.132702,92127
899,32.999819,-117.071808,92128
900,32.96692,-117.126158,92129
901,32.945791,-117.214366,92130
902,32.88607,-117.085981,92131
903,32.679888,-117.04889,92139
904,32.567022,-117.00425,92154
905,32.553021,-117.042453,92173
906,33.710984,-116.204844,92201
907,33.75396,-116.246487,92203
908,33.692217,-116.341248,92210
909,33.765401,-116.334205,92211
910,33.948948,-116.832362,92220
911,33.948308,-116.987993,92223
912,33.736458,-114.687973,92225
913,32.990121,-115.358757,92227
914,33.910412,-116.765723,92230
915,32.687553,-115.541028,92231
916,33.172881,-115.553769,92233
917,33.818256,-116.466743,92234
918,33.686145,-116.172918,92236
919,33.95154,-116.520104,92240
920,33.842584,-116.2929,92241
921,34.163216,-114.319121,92242
922,32.770197,-115.598591,92243
923,32.725583,-115.47268,92249
924,32.777241,-115.127641,92250
925,32.881449,-115.675459,92251
926,34.168333,-116.288431,92252
927,33.641767,-116.273943,92253
928,33.543835,-115.993906,92254
929,34.077059,-116.606626,92256
930,33.294274,-115.296227,92257
931,33.708012,-116.403627,92260
932,33.860925,-116.566176,92262
933,33.708592,-116.497622,92264
934,33.768584,-116.429988,92270
935,33.460512,-116.084589,92274
936,33.82233,-116.364238,92276
937,34.178105,-115.642899,92277
938,34.112955,-114.633391,92280
939,33.983439,-116.690716,92282
940,32.891546,-114.772943,92283
941,34.185894,-116.432416,92284
942,34.340222,-116.540435,92285
943,34.585234,-117.453724,92301
944,34.141671,-116.817981,92305
945,34.571218,-117.133073,92307
946,34.424366,-117.161294,92308
947,35.332155,-116.038586,92309
948,35.26146,-116.690324,92310
949,34.980294,-116.964449,92311
950,34.031011,-117.312929,92313
951,34.261092,-116.809496,92314
952,34.232796,-116.902863,92315
953,34.059306,-117.390768,92316
954,33.990471,-117.052103,92320
955,34.02452,-117.289255,92324
956,34.863585,-116.862059,92327
957,36.597809,-116.827404,92328
958,34.912429,-115.342091,92332
959,34.085971,-117.464597,92335
960,34.147718,-117.464506,92336
961,34.049809,-117.470613,92337
962,34.782699,-116.190564,92338
963,34.093661,-116.936222,92339
964,34.757047,-117.350142,92342
965,34.391145,-117.405722,92344
966,34.376159,-117.294397,92345
967,34.126779,-117.183104,92346
968,34.957406,-117.219606,92347
969,34.051177,-117.248563,92354
970,34.510646,-116.896718,92356
971,34.259272,-117.520971,92358
972,34.083016,-117.073317,92359
973,34.894366,-114.640335,92363
974,35.34042,-115.426224,92364
975,34.899991,-116.654532,92365
976,34.650629,-117.321326,92368
977,34.442625,-117.541815,92371
978,34.447894,-117.623946,92372
979,34.011953,-117.159699,92373
980,34.067146,-117.171885,92374
981,34.111606,-117.377406,92376
982,34.157763,-117.405966,92377
983,34.480247,-117.408184,92392
984,34.556111,-117.353632,92394
985,34.501472,-117.292048,92395
986,34.374009,-117.628429,92397
987,34.032301,-117.010574,92399
988,34.104794,-117.29215,92401
989,34.177083,-117.254763,92404
990,34.144626,-117.301302,92405
991,34.212433,-117.381239,92407
992,34.083458,-117.270016,92408
993,34.107379,-117.297547,92410
994,34.122501,-117.320138,92411
995,33.99504,-117.373184,92501
996,33.882578,-117.442285,92503
997,33.903134,-117.398044,92504
998,33.936193,-117.493881,92505
999,33.934335,-117.367319,92506
1000,33.971006,-117.325181,92507
1001,33.891133,-117.326749,92508
1002,34.003267,-117.442004,92509
1003,33.889184,-117.277729,92518
1004,33.652403,-117.373758,92530
1005,33.692708,-117.303135,92532
1006,33.492391,-116.837956,92536
1007,33.527867,-116.64762,92539
1008,33.6673,-116.963505,92543
1009,33.648169,-116.895308,92544
1010,33.729853,-117.03406,92545
1011,33.758663,-117.109484,92548
1012,33.882739,-117.224878,92551
1013,33.923381,-117.244836,92553
1014,33.889702,-117.113427,92555
1015,33.97216,-117.258409,92557
1016,33.637201,-116.627212,92561
1017,33.547613,-117.34404,92562
1018,33.580016,-117.14736,92563
1019,33.810743,-117.105415,92567
1020,33.787292,-117.320673,92570
1021,33.828395,-117.20766,92571
1022,33.807607,-117.015163,92582
1023,33.795196,-116.932856,92583
1024,33.652675,-117.173568,92584
1025,33.746707,-117.172142,92585
1026,33.708982,-117.198853,92586
1027,33.69402,-117.250341,92587
1028,33.482811,-117.226126,92590
1029,33.535277,-117.104791,92591
1030,33.511228,-117.042396,92592
1031,33.617845,-117.259305,92595
1032,33.665848,-117.04966,92596
1033,33.754048,-117.752273,92602
1034,33.624459,-117.781425,92603
1035,33.690715,-117.789224,92604
1036,33.702062,-117.815424,92606
1037,33.696117,-117.67596,92610
1038,33.65844,-117.826009,92612
1039,33.68021,-117.833355,92614
1040,33.642508,-117.841681,92617
1041,33.666942,-117.732094,92618
1042,33.714788,-117.749132,92620
1043,33.451469,-117.659056,92624
1044,33.601966,-117.864254,92625
1045,33.679591,-117.908531,92626
1046,33.647764,-117.919761,92627
1047,33.47512,-117.705675,92629
1048,33.645736,-117.685503,92630
1049,33.612925,-117.731443,92637
1050,33.66205,-117.968459,92646
1051,33.723228,-118.008692,92647
1052,33.67901,-118.014603,92648
1053,33.72524,-118.051579,92649
1054,33.57093,-117.773043,92651
1055,33.591304,-117.697512,92653
1056,33.74513,-117.984873,92655
1057,33.576212,-117.730368,92656
1058,33.595088,-117.829038,92657
1059,33.634626,-117.874882,92660
1060,33.601984,-117.913001,92661
1061,33.605086,-117.892319,92662
1062,33.623208,-117.933903,92663
1063,33.42411,-117.606775,92672
1064,33.467371,-117.613509,92673
1065,33.50186,-117.608646,92675
1066,33.75249,-117.612415,92676
1067,33.528867,-117.701175,92677
1068,33.606687,-117.604358,92679
1069,33.752469,-117.993932,92683
1070,33.619672,-117.612087,92688
1071,33.611945,-117.665867,92691
1072,33.606496,-117.643112,92692
1073,33.547231,-117.62376,92694
1074,33.74822,-117.858473,92701
1075,33.747155,-117.907326,92703
1076,33.721131,-117.90511,92704
1077,33.765609,-117.790075,92705
1078,33.765301,-117.881976,92706
1079,33.709935,-117.870431,92707
1080,33.710582,-117.951129,92708
1081,33.734008,-117.819164,92780
1082,33.699734,-117.817709,92782
1083,33.844983,-117.952151,92801
1084,33.808265,-117.923654,92802
1085,33.818246,-117.974985,92804
1086,33.830457,-117.905941,92805
1087,33.837961,-117.870495,92806
1088,33.848733,-117.788357,92807
1089,33.856473,-117.740177,92808
1090,33.927561,-117.887086,92821
1091,33.928179,-117.809285,92823
1092,33.879767,-117.89634,92831
1093,33.868649,-117.929055,92832
1094,33.879325,-117.961755,92833
1095,33.901886,-117.916639,92835
1096,33.787165,-117.931889,92840
1097,33.786839,-117.982026,92841
1098,33.763961,-117.931366,92843
1099,33.765461,-117.969461,92844
1100,33.783064,-118.026268,92845
1101,33.925519,-117.551958,92860
1102,33.81763,-117.810046,92861
1103,33.826393,-117.851307,92865
1104,33.784615,-117.844774,92866
1105,33.80098,-117.843772,92867
1106,33.788145,-117.87655,92868
1107,33.80845,-117.791737,92869
1108,33.881158,-117.854783,92870
1109,33.882614,-117.528205,92879
1110,33.925311,-117.607297,92880
1111,33.827409,-117.524128,92881
1112,33.840451,-117.601961,92882
1113,33.748086,-117.468037,92883
1114,33.896324,-117.796561,92886
1115,33.885514,-117.730164,92887
1116,34.058607,-119.92912,93001
1117,34.283668,-119.223196,93003
1118,34.278679,-119.165615,93004
1119,34.227892,-119.079552,93010
1120,34.196026,-118.992531,93012
1121,34.44137,-119.514092,93013
1122,34.404104,-118.897775,93015
1123,34.295652,-118.897875,93021
1124,34.40778,-119.306554,93022
1125,34.530199,-119.310133,93023
1126,34.205247,-119.174092,93030
1127,34.150213,-119.127729,93033
1128,34.181971,-119.224985,93035
1129,34.238785,-119.186492,93036
1130,34.106896,-119.099535,93041
1131,34.402343,-119.094825,93060
1132,34.308729,-118.687223,93063
1133,34.258405,-118.775026,93065
1134,34.297699,-119.014558,93066
1135,34.418979,-119.709166,93101
1136,34.438773,-119.678841,93103
1137,34.533222,-119.791731,93105
1138,34.448024,-119.616984,93108
1139,34.406428,-119.726888,93109
1140,34.446201,-119.762794,93110
1141,34.449185,-119.804782,93111
1142,34.479453,-120.084094,93117
1143,36.313344,-119.708452,93202
1144,35.112617,-118.832292,93203
1145,35.889811,-120.06859,93204
1146,35.518295,-118.430032,93205
1147,35.437302,-119.477735,93206
1148,35.889831,-118.630592,93207
1149,36.216313,-120.424244,93210
1150,36.04215,-119.5277,93212
1151,35.779507,-119.200825,93215
1152,35.873666,-119.281551,93219
1153,36.295014,-119.026031,93221
1154,36.304539,-119.204896,93223
1155,35.228198,-119.569304,93224
1156,34.768503,-119.030293,93225
1157,35.735652,-118.738373,93226
1158,36.29223,-119.622676,93230
1159,36.389827,-119.219896,93235
1160,35.729087,-118.391794,93238
1161,36.04719,-119.990217,93239
1162,35.617546,-118.452285,93240
1163,35.254701,-118.912678,93241
1164,36.442077,-119.727734,93242
1165,34.7727,-118.791975,93243
1166,36.488656,-118.998043,93244
1167,36.29227,-119.829463,93245
1168,36.206269,-119.071075,93247
1169,35.621706,-119.887939,93249
1170,35.665082,-119.197958,93250
1171,35.335636,-119.758248,93251
1172,34.710034,-119.243808,93252
1173,34.966867,-119.810433,93254
1174,35.67733,-118.101417,93255
1175,35.960636,-119.312992,93256
1176,35.988087,-118.860221,93257
1177,35.817247,-118.669124,93260
1178,36.615624,-118.697574,93262
1179,35.492805,-119.286862,93263
1180,36.245404,-118.693313,93265
1181,36.145393,-119.867288,93266
1182,36.15118,-119.049222,93267
1183,35.162394,-119.425115,93268
1184,35.952426,-119.072843,93270
1185,36.469275,-118.800919,93271
1186,36.047414,-119.344304,93272
1187,36.178091,-119.370752,93274
1188,36.301334,-119.372585,93277
1189,35.652242,-119.4464,93280
1190,35.592099,-118.297698,93283
1191,35.71536,-118.507495,93285
1192,36.46271,-119.093242,93286
1193,35.757886,-118.988161,93287
1194,36.391777,-119.372842,93291
1195,36.37559,-119.211689,93292
1196,35.384337,-119.020562,93301
1197,35.339702,-119.023451,93304
1198,35.389749,-118.985186,93305
1199,35.468193,-118.779751,93306
1200,35.24512,-118.9411,93307
1201,35.621087,-118.789677,93308
1202,35.342891,-119.064802,93309
1203,35.192404,-119.175866,93311
1204,35.393478,-119.12046,93312
1205,35.163188,-119.046321,93313
1206,35.393866,-119.244846,93314
1207,35.23575,-120.615973,93401
1208,35.295232,-120.835468,93402
1209,35.296958,-120.733135,93405
1210,35.301198,-120.660939,93410
1211,35.176011,-120.476755,93420
1212,35.463544,-120.692911,93422
1213,35.848621,-120.938911,93426
1214,34.610436,-120.219523,93427
1215,35.585001,-121.041474,93428
1216,35.48497,-120.944419,93430
1217,35.480204,-120.48131,93432
1218,35.120888,-120.619664,93433
1219,34.919894,-120.604969,93434
1220,34.595669,-120.352667,93436
1221,34.737964,-120.543739,93437
1222,35.401934,-120.799362,93442
1223,35.037198,-120.504593,93444
1224,35.044396,-120.620199,93445
1225,35.663144,-120.749698,93446
1226,35.165504,-120.655942,93449
1227,36.085423,-120.818522,93450
1228,35.886767,-120.608661,93451
1229,35.746488,-121.22335,93452
1230,35.303925,-120.256566,93453
1231,34.923012,-120.259463,93454
1232,34.831792,-120.433509,93455
1233,34.959339,-120.490081,93458
1234,34.653533,-120.007153,93460
1235,35.652911,-120.266428,93461
1236,34.624395,-120.137875,93463
1237,35.538803,-120.739858,93465
1238,35.067111,-118.184941,93501
1239,35.16374,-117.886527,93505
1240,34.450906,-118.227614,93510
1241,37.891866,-118.554569,93512
1242,37.131989,-118.15588,93513
1243,37.492115,-118.390408,93514
1244,35.002282,-117.629941,93516
1245,38.240789,-119.455653,93517
1246,35.385111,-118.491168,93518
1247,34.957206,-117.827391,93523
1248,36.823834,-118.281246,93526
1249,36.119622,-118.177123,93527
1250,35.221906,-118.582566,93531
1251,34.689848,-118.533689,93532
1252,34.713333,-118.152788,93534
1253,34.713656,-117.86466,93535
1254,34.74739,-118.369248,93536
1255,34.481108,-117.982006,93543
1256,34.495537,-117.756645,93544
1257,36.556387,-118.054221,93545
1258,37.548799,-118.839817,93546
1259,34.408548,-118.123592,93550
1260,34.604105,-118.239213,93551
1261,34.570867,-118.023744,93552
1262,34.407332,-117.911841,93553
1263,35.606509,-117.683472,93555
1264,34.866894,-118.339832,93560
1265,35.118772,-118.493811,93561
1266,35.746463,-117.386604,93562
1267,34.402521,-117.766065,93563
1268,34.59448,-117.813666,93591
1269,37.393471,-119.741037,93601
1270,37.028835,-119.316654,93602
1271,36.622507,-118.957187,93603
1272,37.344149,-119.422139,93604
1273,36.492478,-120.355526,93608
1274,36.526597,-119.864103,93609
1275,37.098304,-120.281212,93610
1276,36.825297,-119.68019,93611
1277,36.814867,-119.710599,93612
1278,37.209821,-119.749802,93614
1279,36.503323,-119.286328,93615
1280,36.655353,-119.593861,93616
1281,36.521012,-119.389446,93618
1282,36.917573,-119.593481,93619
1283,37.019998,-120.625366,93620
1284,36.789273,-119.140345,93621
1285,36.814503,-120.57524,93622
1286,37.494877,-119.64428,93623
1287,36.624539,-119.671874,93625
1288,37.043286,-119.691306,93626
1289,36.772382,-118.935666,93628
1290,36.72725,-120.123426,93630
1291,36.478239,-119.52137,93631
1292,37.068068,-120.843579,93635
1293,36.984885,-119.873914,93636
1294,36.918079,-120.185933,93637
1295,37.043434,-120.033693,93638
1296,36.672683,-120.446521,93640
1297,36.69718,-119.022995,93641
1298,37.22469,-119.47073,93643
1299,37.377787,-119.632385,93644
1300,37.182359,-119.64145,93645
1301,36.644737,-119.289181,93646
1302,36.60076,-119.175485,93647
1303,36.620634,-119.520731,93648
1304,36.840813,-119.799812,93650
1305,36.999336,-119.518794,93651
1306,36.595012,-119.904577,93652
1307,37.248335,-119.944935,93653
1308,36.658709,-119.401274,93654
1309,36.450225,-119.934478,93656
1310,36.817791,-119.457602,93657
1311,36.585445,-120.173897,93660
1312,36.536573,-119.638651,93662
1313,37.129364,-119.219562,93664
1314,36.95594,-119.335294,93667
1315,36.650275,-120.284085,93668
1316,37.290563,-119.548406,93669
1317,36.724724,-119.192779,93675
1318,36.749661,-119.787685,93701
1319,36.739194,-119.753933,93702
1320,36.76886,-119.762393,93703
1321,36.799054,-119.801608,93704
1322,36.786671,-119.828335,93705
1323,36.652065,-119.906591,93706
1324,36.822344,-119.760248,93710
1325,36.834289,-119.83335,93711
1326,36.862209,-119.760793,93720
1327,36.732891,-119.783739,93721
1328,36.799361,-119.874794,93722
1329,36.793477,-119.956818,93723
1330,36.627211,-119.731888,93725
1331,36.793662,-119.761459,93726
1332,36.75152,-119.680602,93727
1333,36.757294,-119.818488,93728
1334,36.905371,-119.748643,93730
1335,36.636344,-121.623978,93901
1336,36.682351,-121.605904,93905
1337,36.722714,-121.633649,93906
1338,36.769389,-121.667532,93907
1339,36.651745,-121.599444,93908
1340,36.092974,-121.549826,93920
1341,36.448672,-121.849502,93923
1342,36.415603,-121.637651,93924
1343,36.588003,-121.398912,93925
1344,36.52587,-121.396735,93926
1345,36.248796,-121.386631,93927
1346,36.20506,-121.010363,93930
1347,36.686845,-121.786887,93933
1348,36.57469,-121.840854,93940
1349,36.597004,-121.874136,93943
1350,36.621181,-121.925179,93950
1351,36.585219,-121.945282,93953
1352,36.61441,-121.786901,93955
1353,36.389618,-121.343146,93960
1354,37.514352,-122.298896,94002
1355,37.688826,-122.408935,94005
1356,37.57028,-122.365779,94010
1357,37.690884,-122.447441,94014
1358,37.681264,-122.480589,94015
1359,37.469453,-122.411841,94019
1360,37.274612,-122.23242,94020
1361,37.270838,-122.280738,94021
1362,37.357489,-122.144438,94022
1363,37.352229,-122.094396,94024
1364,37.457524,-122.176542,94025
1365,37.453514,-122.204756,94027
1366,37.376827,-122.209796,94028
1367,37.59897,-122.401991,94030
1368,37.526902,-122.512164,94038
1369,37.380569,-122.0853,94040
1370,37.38852,-122.075726,94041
1371,37.414028,-122.070678,94043
1372,37.606627,-122.477211,94044
1373,37.247137,-122.273493,94060
1374,37.461147,-122.236948,94061
1375,37.413691,-122.295343,94062
1376,37.493297,-122.195535,94063
1377,37.533711,-122.251172,94065
1378,37.625086,-122.433593,94066
1379,37.496466,-122.272565,94070
1380,37.331714,-122.341466,94074
1381,37.65549,-122.422075,94080
1382,37.388556,-122.017732,94085
1383,37.371647,-122.023134,94086
1384,37.351529,-122.036959,94087
1385,37.412402,-122.015605,94089
1386,37.779585,-122.419339,94102
1387,37.773152,-122.411164,94103
1388,37.791412,-122.402129,94104
1389,37.789649,-122.393067,94105
1390,37.76046,-122.399724,94107
1391,37.792016,-122.408584,94108
1392,37.795388,-122.422444,94109
1393,37.750022,-122.415201,94110
1394,37.79937,-122.398409,94111
1395,37.720375,-122.44295,94112
1396,37.758059,-122.435408,94114
1397,37.785969,-122.437253,94115
1398,37.745399,-122.486065,94116
1399,37.769436,-122.447662,94117
1400,37.780093,-122.462605,94118
1401,37.776769,-122.494707,94121
1402,37.758799,-122.485127,94122
1403,37.800934,-122.438366,94123
1404,37.728895,-122.382779,94124
1405,37.73622,-122.459338,94127
1406,37.626412,-122.385757,94128
1407,37.79734,-122.464466,94129
1408,37.820657,-122.369647,94130
1409,37.745916,-122.441473,94131
1410,37.722214,-122.484083,94132
1411,37.804532,-122.410852,94133
1412,37.721053,-122.413573,94134
1413,37.768106,-122.386927,94158
1414,37.444131,-122.149917,94301
1415,37.45788,-122.115158,94303
1416,37.374702,-122.181696,94304
1417,37.418256,-122.170871,94305
1418,37.415729,-122.130764,94306
1419,37.576948,-122.316903,94401
1420,37.523602,-122.34492,94402
1421,37.538449,-122.305447,94403
1422,37.555999,-122.267679,94404
1423,37.773793,-122.278115,94501
1424,37.737572,-122.245507,94502
1425,38.18632,-122.263611,94503
1426,37.87168,-121.597066,94505
1427,37.809677,-121.913141,94506
1428,37.85041,-122.021123,94507
1429,38.576618,-122.444388,94508
1430,37.996501,-121.812301,94509
1431,38.098071,-122.13594,94510
1432,38.134852,-121.834156,94512
1433,37.922228,-121.668359,94513
1434,37.826372,-121.622546,94514
1435,38.634822,-122.615051,94515
1436,37.890217,-121.878354,94517
1437,37.950362,-122.022039,94518
1438,37.988451,-122.013001,94519
1439,37.995284,-122.040627,94520
1440,37.956012,-121.956194,94521
1441,37.954131,-122.076139,94523
1442,38.052951,-122.232094,94525
1443,37.814613,-121.990551,94526
1444,37.92156,-122.298337,94530
1445,37.965765,-121.775818,94531
1446,38.280745,-122.00638,94533
1447,38.244839,-122.135861,94534
1448,38.282221,-121.924715,94535
1449,37.570508,-121.98125,94536
1450,37.501368,-121.956753,94538
1451,37.516909,-121.911767,94539
1452,37.673945,-122.084821,94541
1453,37.659888,-122.037158,94542
1454,37.633822,-122.057202,94544
1455,37.605905,-122.126873,94545
1456,37.717276,-122.081958,94546
1457,38.010166,-122.261728,94547
1458,37.897009,-122.114292,94549
1459,37.519983,-121.575595,94550
1460,37.750466,-121.749202,94551
1461,37.722719,-122.021556,94552
1462,37.993892,-122.136441,94553
1463,37.548205,-122.098677,94555
1464,37.840645,-122.114877,94556
1465,38.441977,-122.238331,94558
1466,38.233115,-122.309638,94559
1467,37.504514,-122.032916,94560
1468,37.993936,-121.691139,94561
1469,37.87992,-122.184572,94563
1470,37.994038,-122.282589,94564
1471,38.014576,-121.906255,94565
1472,37.648104,-121.849965,94566
1473,38.706906,-122.393997,94567
1474,37.709931,-121.844377,94568
1475,38.148862,-121.737696,94571
1476,38.032793,-122.252211,94572
1477,38.542448,-122.419923,94574
1478,37.840961,-122.109502,94575
1479,38.549422,-122.476382,94576
1480,37.713275,-122.16735,94577
1481,37.706434,-122.125302,94578
1482,37.686491,-122.157201,94579
1483,37.675731,-122.133017,94580
1484,37.762738,-121.916089,94582
1485,37.75512,-121.972699,94583
1486,38.192498,-121.927529,94585
1487,37.574019,-121.853833,94586
1488,37.603156,-122.018638,94587
1489,37.792682,-121.86059,94588
1490,38.166148,-122.236322,94589
1491,38.103234,-122.249096,94590
1492,38.122869,-122.196863,94591
1493,38.089723,-122.277387,94592
1494,37.871955,-122.069382,94595
1495,37.889098,-122.037553,94596
1496,37.918195,-122.071665,94597
1497,37.899935,-121.999244,94598
1498,38.409878,-122.361511,94599
1499,37.775545,-122.218705,94601
1500,37.804319,-122.207544,94602
1501,37.736536,-122.17944,94603
1502,37.761409,-122.150198,94605
1503,37.791887,-122.245334,94606
1504,37.807215,-122.301497,94607
1505,37.836844,-122.289143,94608
1506,37.836459,-122.263511,94609
1507,37.811406,-122.242458,94610
1508,37.82935,-122.203507,94611
1509,37.808765,-122.269156,94612
1510,37.844672,-122.238105,94618
1511,37.79045,-122.140809,94619
1512,37.748272,-122.216825,94621
1513,37.865777,-122.286321,94702
1514,37.863911,-122.275643,94703
1515,37.866528,-122.258039,94704
1516,37.865177,-122.238217,94705
1517,37.889704,-122.295531,94706
1518,37.898189,-122.27913,94707
1519,37.902944,-122.261795,94708
1520,37.879234,-122.266839,94709
1521,37.863914,-122.306465,94710
1522,37.952844,-122.381974,94801
1523,37.959549,-122.283578,94803
1524,37.916555,-122.341233,94804
1525,37.942798,-122.322923,94805
1526,37.98079,-122.337627,94806
1527,37.902226,-122.317378,94850
1528,37.978138,-122.497611,94901
1529,38.022366,-122.555605,94903
1530,37.945512,-122.56012,94904
1531,37.885629,-122.46858,94920
1532,38.344946,-122.948799,94922
1533,38.339402,-123.034599,94923
1534,37.943087,-122.72379,94924
1535,37.931846,-122.507738,94925
1536,38.34642,-122.694127,94928
1537,37.943962,-122.616418,94930
1538,38.324133,-122.714633,94931
1539,38.11649,-122.930351,94937
1540,37.937082,-122.532369,94939
1541,38.17857,-122.88319,94940
1542,37.897664,-122.563172,94941
1543,38.134068,-122.52719,94945
1544,38.082829,-122.671527,94946
1545,38.112166,-122.634384,94947
1546,38.060475,-122.508496,94949
1547,38.320861,-122.646138,94951
1548,38.234553,-122.760385,94952
1549,38.304383,-122.643818,94954
1550,38.045857,-122.861209,94956
1551,37.995864,-122.577814,94960
1552,37.852904,-122.547207,94965
1553,37.914513,-122.64689,94970
1554,38.287346,-122.968556,94972
1555,37.0067,-121.878207,95003
1556,36.874755,-121.630732,95004
1557,37.098768,-122.091734,95005
1558,37.171267,-122.149524,95006
1559,37.279173,-121.95534,95008
1560,36.976175,-121.95316,95010
1561,36.784482,-121.759054,95012
1562,37.306491,-122.08064,95014
1563,37.114335,-122.237162,95017
1564,37.074092,-122.059371,95018
1565,36.935538,-121.783134,95019
1566,37.018419,-121.554249,95020
1567,36.902045,-121.350783,95023
1568,37.222759,-121.983272,95030
1569,37.216949,-121.926545,95032
1570,37.160846,-121.983966,95033
1571,37.444349,-121.868859,95035
1572,37.174063,-121.598747,95037
1573,36.82815,-121.776583,95039
1574,36.525703,-120.952122,95043
1575,36.825745,-121.518587,95045
1576,37.099308,-121.59924,95046
1577,37.351157,-121.952295,95050
1578,37.348639,-121.984373,95051
1579,37.393491,-121.96467,95054
1580,37.036461,-122.121751,95060
1581,36.970525,-121.987488,95062
1582,36.991107,-122.059022,95064
1583,37.031475,-121.98334,95065
1584,37.067917,-122.013995,95066
1585,37.260499,-122.046165,95070
1586,37.042254,-121.930051,95073
1587,36.779046,-121.142439,95075
1588,36.946256,-121.756479,95076
1589,37.346512,-121.909803,95110
1590,37.283111,-121.826245,95111
1591,37.344482,-121.883535,95112
1592,37.333694,-121.891002,95113
1593,37.350421,-121.852585,95116
1594,37.311181,-121.96187,95117
1595,37.25552,-121.889995,95118
1596,37.230327,-121.785227,95119
1597,37.186141,-121.843555,95120
1598,37.304149,-121.809867,95121
1599,37.328683,-121.835268,95122
1600,37.244238,-121.831604,95123
1601,37.256765,-121.922762,95124
1602,37.295056,-121.89144,95125
1603,37.326791,-121.916745,95126
1604,37.371091,-121.800752,95127
1605,37.315977,-121.936319,95128
1606,37.305742,-122.000927,95129
1607,37.277121,-121.986132,95130
1608,37.387105,-121.897415,95131
1609,37.424565,-121.748597,95132
1610,37.371606,-121.860844,95133
1611,37.426378,-121.950977,95134
1612,37.284529,-121.658321,95135
1613,37.269128,-121.850992,95136
1614,37.246623,-121.733833,95138
1615,37.224914,-121.764075,95139
1616,37.393503,-121.620009,95140
1617,37.335987,-121.777603,95148
1618,37.959736,-121.288287,95202
1619,37.952452,-121.329655,95203
1620,37.973736,-121.319246,95204
1621,37.964578,-121.259841,95205
1622,37.918854,-121.417427,95206
1623,38.002125,-121.324979,95207
1624,38.046863,-121.352802,95209
1625,38.030178,-121.297912,95210
1626,38.049939,-121.23297,95212
1627,37.949411,-121.15705,95215
1628,38.051726,-121.483036,95219
1629,38.200232,-121.235031,95220
1630,38.07211,-120.631346,95222
1631,38.433968,-119.968435,95223
1632,37.90723,-120.688307,95228
1633,38.000494,-120.898152,95230
1634,37.873793,-121.290146,95231
1635,38.355339,-120.594015,95232
1636,38.02973,-121.02389,95236
1637,38.161879,-121.149837,95237
1638,38.114388,-121.144658,95240
1639,38.137068,-121.384546,95242
1640,38.299257,-120.626706,95245
1641,38.227004,-120.514561,95246
1642,38.138539,-120.452903,95247
1643,38.189115,-120.638708,95249
1644,38.078402,-120.443443,95251
1645,38.149816,-120.84667,95252
1646,38.419902,-120.474458,95255
1647,38.379703,-120.448,95257
1648,38.173556,-121.312247,95258
1649,37.321233,-120.654396,95301
1650,37.470288,-120.671083,95303
1651,37.671103,-121.406559,95304
1652,37.36553,-120.160163,95306
1653,37.554269,-120.951523,95307
1654,38.085839,-120.37855,95310
1655,37.71426,-120.081389,95311
1656,37.431392,-121.051294,95313
1657,37.421901,-120.769284,95315
1658,37.553376,-120.714055,95316
1659,37.12738,-120.506433,95317
1660,37.825598,-121.005157,95320
1661,37.864258,-120.004543,95321
1662,37.166199,-121.024432,95322
1663,37.608303,-120.685156,95323
1664,37.394536,-120.890747,95324
1665,37.466072,-120.225948,95325
1666,37.588918,-120.855236,95326
1667,37.861626,-120.480322,95327
1668,37.558453,-120.90988,95328
1669,37.666587,-120.411517,95329
1670,37.808915,-121.312636,95330
1671,37.242236,-120.240449,95333
1672,37.347307,-120.742627,95334
1673,38.124887,-120.093146,95335
1674,37.830267,-121.20102,95336
1675,37.74304,-121.238381,95337
1676,37.508765,-119.982496,95338
1677,37.345785,-120.42415,95340
1678,37.231045,-120.501072,95341
1679,37.583767,-119.976728,95345
1680,38.065528,-120.170699,95346
1681,37.392287,-120.498299,95348
1682,37.671916,-121.007342,95350
1683,37.623601,-120.996324,95351
1684,37.638047,-120.965971,95354
1685,37.672906,-120.946594,95355
1686,37.718023,-121.032714,95356
1687,37.671153,-120.886268,95357
1688,37.612612,-121.108568,95358
1689,37.325955,-121.193383,95360
1690,37.787236,-120.759202,95361
1691,37.452895,-121.229974,95363
1692,38.2247,-119.759979,95364
1693,37.331113,-120.294817,95365
1694,37.762766,-121.125277,95366
1695,37.729282,-120.942905,95367
1696,37.713269,-121.085404,95368
1697,37.531889,-120.437413,95369
1698,37.984549,-120.349264,95370
1699,37.991289,-120.262791,95372
1700,37.316807,-120.855753,95374
1701,37.737191,-121.433384,95376
1702,37.673944,-121.517228,95377
